transcript_ID	yHG010_Total	yHG010_Supernatant	yHG010_Pellet	yHG005_Total	yHG005_Supernatant	yHG005_Pellet	yHG006_Total	yHG006_Supernatant	yHG006_Pellet	yHG007_Total	yHG007_Supernatant	yHG007_Pellet	yHG008_Total	yHG008_Supernatant	yHG008_Pellet	yHG026_Total	yHG026_Supernatant	yHG026_Pellet	yHG027_Total	yHG027_Supernatant	yHG027_Pellet
YKR097W	184	168.90499316365458	190.05903633660637	217	174.69714509614278	222.15437651844695	223	95.27351251803339	353.88082073419355	184	195.83781775739044	195.24233387317508	263	280.9867902379483	283.0721508548595	204	313.98128436354455	269.0530491084792	293	153.32681325264275	354.30595048936084
YKR104W	138	114.70413714845199	243.27556651085615	124	110.84232654375955	273.420771099627	129	62.85405339731369	263.142148751067	160	201.2278494387865	237.07997684599832	156	142.54939602315426	321.3251442136243	189	204.31318025570363	245.31307418714277	191	74.8086467885878	354.30595048936084
YLL063C	446	530.6641949395416	228.07084360392764	397	462.64623253047466	213.6099774215836	438	269.279997186386	217.77281275950372	418	734.8409858969972	111.56704792752862	449	635.9896130263805	160.66257210681215	377	486.74610590329394	126.61319958046079	362	234.31799283367582	123.23685234412551
YLL032C	1368	2123.917264781776	1064.3306034849957	1801	1716.8512535310583	1879.7678013099357	2152	1101.599988489761	2204.949729189975	1638	3111.8449573926628	1276.0481106711086	2043	3088.1133580785245	1484.2161423200741	1773	1940.9752124291845	1076.2121964339167	2300	1604.9855129187927	1201.5593103552237
YLL028W	178	218.06390908441972	114.03542180196382	304	413.2491087446688	230.6987756153103	366	217.67351123911794	145.18187517300248	285	406.04905333183706	97.62116693658754	319	316.62413924373686	160.66257210681215	245	380.08260738744866	174.09314942313358	338	194.74978296202607	192.5575817876961
YLL011W	1307	1463.42311241047	1391.2321459839586	1778	2190.340757136466	2537.6865317684133	2260	1290.8237702964107	2713.086292295484	1869	2107.5023874258623	1610.7492544536944	2164	2826.315909612924	2318.1313975411467	2237	2325.5647282046266	2350.2575172123034	2618	1507.919748077402	4036.0069142701104
YLL007C	582	780.2402296141954	281.2873737781774	697	745.7760883759474	683.5519277490675	872	450.5643196165329	734.9832430633251	742	1300.7943124435842	439.29525121464394	843	1147.248504532501	558.493703037966	714	796.220481878845	522.2794482694007	843	411.1384306976106	469.8404995619785
YLR018C	1440	1638.6305306921713	1315.208531449316	1923	1867.4522406829055	2366.7985498311464	2294	1329.1978239495074	3729.3594185065012	1931	3650.8481255322695	1826.9104098132811	2179	2557.665124800056	2486.444568319712	1998	2809.306228515925	1970.417918470921	2371	1141.9138067646418	2626.485415584175
YLR058C	5505	5706.215701879584	7260.255188058363	11094	9363.766977153253	8587.121092347661	15184	12058.715549678309	20742.86041534273	10105	14872.894086198881	8855.634429247584	14121	17216.951571604237	32622.15273635462	13685	9755.954357209848	20044.4521585817	15983	6363.681003263919	11522.645694175735
YLR086W	2431	1844.0895895404974	2934.5115210372023	3279	3584.303494213964	5459.871022895677	3637	1858.4951157163596	6632.996921966551	3139	4662.377404407598	3821.1713915178552	3551	2912.6679475884885	5890.960977249779	3345	2825.831559271901	5745.073930963408	3745	1623.5331112961285	4890.962577407481
YLR093C	2190	1918.4582059334498	4759.0782698686235	2336	1961.4272566656582	5733.291793995304	2530	1151.2216095929034	6887.065203519305	2365	3093.8781851213425	4406.8983931373805	2485	2369.8837088849396	5393.672063585836	2421	2444.2466490884544	6117.000204731012	2306	965.093368900707	5391.612290055491
YLR097C	490	478.98430897155777	752.6337838929612	483	514.4529721107101	794.629116008291	595	291.1135104717687	1116.0856653924566	509	817.4881383450702	787.9422759881709	510	583.9042567871511	872.1682485798374	491	606.9303295831196	751.7658725089859	542	283.778255173238	962.7879089384805
YLR110C	151761	151762.39684256725	217001.8053276837	174900	158862.35490304895	259946.25372387352	190951	107260.77293332317	327494.01492150035	180174	238458.59493941627	261262.13448429015	192031	237417.38974383287	263157.64251228655	194610	243131.18220149132	307385.1952814637	223438	118623.02018208895	424566.3609320554
YLR121C	12623	16033.369500311092	9343.302226307569	10635	10940.860514607397	8544.399096863344	10841	6204.687502736924	9318.861612667097	13523	21752.371188887395	9092.714406093583	13235	18646.55753364414	10504.271976316813	12272	15886.852067676955	10714.642014496494	11869	6120.089211241575	9935.97122024512
YLR129W	3551	3656.6670534907607	7389.495332767256	4951	3868.6381579566514	11124.807624116074	5967	3386.841045693145	13746.908805443672	5240	5769.130576320924	8444.230940014822	6168	8154.099585978314	17282.702399489935	6099	6222.538181022974	11735.46093611396	7071	3702.100636116229	15088.812108883867
YLR131C	1957	2120.135809710948	1436.8463147047441	2811	3973.456445014337	1905.4009986005258	3184	2099.3253834702773	2259.392932379851	2426	5129.513483461924	1415.5069205805194	3108	2324.651688992977	1996.8062533275224	2728	3722.7063284826	1479.7917700966354	3564	1892.4732877674978	3296.5858002053574
YLR133W	2300	2798.276752412785	3253.810702082701	2552	2899.97260859597	3879.1571899759583	3020	1635.5286315595731	4509.71199756139	2097	2727.35603078641	2552.096221342217	2466	3441.7455135975033	3832.9499345482327	2090	3223.9418002113234	3189.069964432856	2246	1305.132672485197	3404.418046006467
YLR146C	411	412.17860272026155	691.8148922652472	568	549.3924011299387	845.8955105894711	639	334.780537042534	898.3128526329529	472	594.7001621806994	578.7540611240547	587	747.0136618521065	1101.6862087324262	600	617.4464491551043	957.5123218272347	644	383.3170331316069	1016.7040318390355
YLR147C	97	138.65335259702988	114.03542180196382	123	148.19137135741767	145.25478464667685	138	57.56108047964517	199.6250783628784	124	220.99129893723875	146.4317504048813	108	100.05871067009866	84.15658538928255	97	139.71416002779733	166.17982444935478	171	85.93720581498928	130.93915561563335
YLR210W	579	612.5957214741502	463.74404866131954	764	909.6299623971572	1042.416689817328	869	468.42810321366414	1243.1198061688337	743	980.9857660140842	599.6728826104663	854	844.3310379832983	864.5176499080844	786	1231.888292718213	775.5058474303223	888	487.801837323932	1101.4293678256217
YLR241W	3819	4241.532104445505	5549.723861028906	3861	3672.2544707106426	5451.326623798814	4047	2247.528625164996	5916.161413299851	3339	5289.417756676674	4155.872535300441	3733	4157.233828252181	5110.599912730977	3352	4054.7152463981183	4637.208434634376	3558	2098.3516297559254	4559.763536732644
YLR248W	3586	4715.474473322625	3033.3422199322376	3962	4032.492031977861	3375.037643261021	4633	2625.3145671635866	3611.3991449284367	3776	5830.217602043413	2419.610351928277	4376	5405.911710724235	3886.5041252505034	3932	5502.935141740018	3592.649538095575	4329	2231.8943380727433	2903.7683333584573
YLR258W	2976	2841.133243215503	3345.039039524272	3853	4508.391151377698	3537.3812261014245	4431	3336.557802975294	8202.77594727464	2774	4630.037214319222	2642.744447783334	3654	3485.6068662200123	3511.6247903346084	3126	4146.355716953985	4478.9419351588	4437	2268.3712815481704	7078.416706515709
YLR260W	1325	1416.7851665369235	965.4999045899604	1366	1574.6839216597145	1085.1386853016447	1581	1003.0183678981848	998.1253918143921	1433	2199.1329260095954	934.3740263930522	1629	2097.1209222637117	1315.902971541509	1499	1859.8508614453021	1115.7788213028107	1525	796.9284769461956	1101.4293678256217
YLR284C	164	184.03081344696693	197.66139779007062	180	189.1548398627201	299.05396839021705	198	113.79891772987321	299.4376175443176	130	208.4145583473146	146.4317504048813	177	191.8934177234769	191.264966793824	191	250.88456693163607	237.39974921336398	209	90.8832320489455	261.8783112312667
YLR300W	16634	15382.95922812866	15972.5614137284	20585	22637.13558076846	37595.356026198715	23948	10366.2874592538	26876.794641402084	19824	31177.739922421984	20521.363878169795	22065	26851.37180859223	21467.579872938804	20765	24211.11186030088	15074.884075048612	26280	13931.101141216932	25741.097533379216
YLR301W	3621	3412.1329589105444	4082.468100510305	3847	4157.792053288198	5058.2842653431	4465	2569.0767299133586	7667.417782574194	4310	6457.257954312488	4985.652454261435	4250	4172.311168216169	5546.684037020896	4627	5843.957876431523	6211.960104416357	4392	2008.0866509862244	6500.743961152621
YLR310C	4958	4908.328681934858	8461.428297705716	6512	8183.055237882771	10603.59927920741	7595	4090.8064437430585	11215.299857114442	5701	8611.473949643783	7684.180426008534	7051	9875.657676411793	10504.271976316813	6286	8107.928190000239	8055.764823306818	7655	4201.649285745807	10213.254138019402
YLR313C	226	161.3420830219984	326.90154249896295	350	274.69620056496933	820.262313298881	403	211.0572950920323	607.9491022869479	354	528.2231047768146	439.29525121464394	418	398.86417541094124	459.03592030517757	380	363.55727663147263	498.53947334806435	436	238.6457657883875	608.4819584491197
YLR325C	10198	8733.900728589273	8012.8889719513245	13943	12939.636816086713	13935.914926984115	16500	9025.180446239538	10407.725676464615	14321	27534.078505798243	8590.662690419704	15464	20581.93971811235	9930.477075935341	16776	28617.36596096249	14259.811602749396	20117	12978.372837901115	13055.404045205796
YLR328W	1197	936.5403725417564	3200.5941719084512	1568	1180.7117392704822	4725.052700565429	1700	701.3189115910791	5035.996295063524	1259	1322.3544391691685	3416.740842780564	1597	1688.6620759665966	5355.419070227072	1455	1322.0264604780823	4589.7284847917035	1726	516.2414881691802	4790.832634877879
YLR333C	3218	3040.2898769457825	6370.7788980030455	4654	3601.1708047749707	8843.453065253561	5622	2227.679976723739	8919.61145594134	4713	4511.456517328508	8806.82384577929	5258	4395.729933137074	16043.305414665956	5729	7663.246562384884	12305.220334226033	6478	3041.806133883074	12400.70826712763
YLR359W	3408	3674.313843821292	5283.641210157657	5275	4145.74397431605	7390.905218786793	6603	4334.944819570519	9327.93547986541	5099	8843.245311943814	4818.301882370142	6528	9767.374962124974	8867.04386056168	6415	8768.94142023928	9725.476392774144	6981	4760.55025018286	11137.530530600343
YLR373C	2839	2486.9369515812723	3291.8225093500223	3573	3390.3294227623846	4443.087530368939	4142	1749.989170904155	5807.275006920099	3446	5007.339432016946	3563.1725931854453	4539	4316.2312315087765	5860.358582562767	3657	5561.524950783933	5301.927732431795	4363	2001.2858649145346	5407.016896598507
YLR381W	682	640.3263919935562	1535.6770135997795	788	661.439535570913	2264.2657606687862	922	379.10918522800785	2885.4897690634243	743	839.0482650706545	2203.4491965686902	1013	771.6856727022678	2348.7337922281586	845	869.8333188827382	2184.0776927629486	982	395.0638454372529	2611.0808090411592
YLR387C	1118	1315.9463646481745	1079.5353263919242	1240	1412.0348555357195	1264.571066335775	1347	729.7686410235474	1787.551838067593	1192	1739.1835558637977	976.2116693658754	1319	1637.9473869968206	1139.939202091191	1256	1517.325823957799	1234.4786959094927	1308	702.95397850102745	1270.8800397987943
YLR398C	4853	6191.502435969189	4044.4562932429835	6031	6085.4846888318425	6092.1565560635645	7123	3744.778339250479	6369.854773215484	5396	10287.77380255796	3967.6031419227365	6105	5756.802531704307	5156.503504761495	6274	7848.029806292616	4985.3947334806435	7059	3795.4568812821526	5622.681388200726
YLR406C	4380	4149.5166977220215	6287.152922014939	6087	5269.829742417438	9005.796648093965	7291	2436.090785356937	14490.96591570531	6415	11723.318907036446	7691.153366504004	7040	6364.008132072166	8132.586388073396	7888	8047.836078160326	11197.354837897	8281	5137.684750522021	11545.752603990259
YLR417W	2281	1997.8687624208396	4759.0782698686235	2097	1795.1637668500189	4400.365534884622	2360	1220.6918791373027	5117.6610998483375	2505	3106.4549257112667	4985.652454261435	2514	2397.2970542740077	4965.238537967671	2222	2525.3710000723368	4336.502085630782	2123	1057.2131075081415	4089.9230371706653
YLR430W	7764	8055.759785887436	16094.199196983827	8984	7528.844549695146	17447.66295579495	10509	6618.862633544486	22648.372526988387	9285	14053.609270626679	13199.77635792573	10554	10011.35373608768	17053.184439337347	10008	13335.941920072655	15510.116948606446	11512	5412.807459785836	21412.403094791807
YLR440C	1073	986.9597734861309	2242.696628771955	1347	1386.7338896942092	2383.887348024873	1605	962.6594494009623	3838.245824886253	1236	1683.486561822705	1708.370421390282	1410	1825.7288029119372	2838.372107220348	1427	1404.6531142579624	3371.0764388297684	1571	781.4721449650824	2896.0660300869495
YML114C	1857	2053.3301034596516	1626.9053510413505	2255	2859.0091400906676	2238.632563378196	2614	1399.991336723324	2767.52949548536	2053	3180.1186920236796	1812.96452882234	2225	3167.612059706822	1690.782306457404	2256	2767.241750227986	1851.718043864239	2528	1467.7332849265076	2664.996931941714
YML108W	138	109.66219705401454	83.6259759881068	173	179.5163766850019	93.98839006549679	214	130.33945809758734	181.4773439662531	156	222.78797616437078	83.67528594564646	204	298.8054647408426	107.10838140454143	192	235.86153897165786	79.13324973778799	187	115.61336321872659	107.83224580110982
YML100W	12600	12864.510150957154	8469.03065915918	12873	14655.283261720557	8057.368348342134	14971	7875.282079876051	12041.021772160893	10128	16364.13618471846	8618.554452401586	14438	13962.98747392185	11238.729448805097	10715	14437.129869539058	10453.502290361794	14090	8230.80590658239	10713.903850667411
YML085C	7471	7928.45079850289	11494.770517637953	9128	9934.845920433057	9774.792566811666	10431	6294.668042337289	15434.648104329826	9694	11349.610043792985	13081.23636950273	10678	10911.882132118568	12830.053972529713	10585	13720.531435848097	14695.04447630723	11181	6618.401354312664	12000.188497009221
YML062C	434	506.71497949096374	212.86612069699913	555	626.5001065516844	427.2199548431672	650	369.84648262208793	489.9888287088834	438	560.563294865191	181.296452882234	512	570.197584092617	298.3733481983654	521	866.8287132907426	261.1397241347004	573	366.62419459200464	346.603647217853
YML056C	7292.65	11798.139820983633	3352.6414009777363	9944.22	10583.032569134608	4870.307485212106	12638.4	8362.235588301555	6651.144656363176	10137.2	14535.118767498061	2991.391472556861	11192.6	20043.26748121716	4085.4196907160804	11757.8	13747.572886176058	3553.082913226681	13496.7	8568.990450329147	6708.706149483332
YML046W	897	1047.4630546193803	1132.751856566174	1055	1427.6973581995117	1093.683084398508	1381	654.343776946771	1705.8870332827792	1061	1144.4833936830983	1422.47986107599	1241	1369.296602183953	1331.204168885015	1112	1337.0494884380605	1076.2121964339167	1475	816.7125818820205	1671.3998099172022
YML034W	1643.85	1802.4935837613884	942.6928202295676	2420.29	2098.775356948143	2212.999366087606	2775.71	1395.359985420364	2821.9726986752357	2300	3411.8900543237105	1666.5327784174588	2591	3500.684206184	2050.360444029793	2375	3214.9279834353365	1709.2781943362206	2750	1640.8442031149752	2287.5840716378298
YML027W	2121	1989.045367255574	4371.3578357419465	2429	2074.6791990038473	4750.685897856019	2731	1595.1697130623506	6460.59344519861	2438	3084.8947989856824	4630.032488992438	3044	3263.5587685685605	5730.298405142967	2857	3516.8908454308985	6045.780279967003	3041	1322.4437643040437	3966.68618482654
YML016C	3207	3777.6736157572595	3109.36583446688	3322	4078.2747320720227	2204.454966990743	4048	2425.5048395216	3230.296722599305	3758	5580.4794674720615	2670.6362097652163	4121	4350.497913245112	2991.384080655407	3797	5874.003932351479	2785.4903907701373	4143	2361.1092734348495	3042.4097922455985
YML005W	505	690.7457929379307	448.53932575439103	568	609.6327959906776	375.95356026198715	741	414.1751308075618	734.9832430633251	584	898.3386135660112	425.34937022370286	744	907.381732378155	520.2407096792012	659	1012.5520845025312	680.5459477449767	741	422.2669897240121	585.3750486345962
YMR021C	1329	1222.6704729010817	2858.48790650256	1220	1042.1588310907828	2819.6517019649036	1315	605.3837774583371	3330.1092617807444	1296	1767.93039149791	2573.015042828629	1387	1413.157954806462	2899.5768965943716	1413	1493.2889792218339	3030.80346495728	1399	600.3239341464359	2703.5084482992534
YMR026C	552	393.2713273661211	1269.5943627285305	628	514.4529721107101	1367.103855498135	805	376.4626987691736	1578.852892506402	706	980.9857660140842	1011.0763718432281	714	640.1016148347408	1836.1436812207103	714	757.1606091829017	1392.7451953850687	809	395.6820987164974	1940.9804244199768
YMR032W	605	414.6995727674803	805.850314067211	1008	909.6299623971572	1358.5594564012717	1201	1017.5740434217732	1624.2222284979653	890	1976.3449498452246	1220.2645867073443	1138	1341.8832567948848	1109.3368074041791	1088	1753.1873629294569	1463.9651201490778	1367	762.3062933085021	1586.674473930616
YMR063W	313	310.0793158079032	167.2519519762136	374	416.8635324363131	128.16598645295016	415	260.0172945804661	199.6250783628784	314	494.08623746130615	146.4317504048813	441	696.2989728823304	76.5059867175296	372	410.1286633074051	134.5265245542396	472	276.9774691015482	200.25988505920395
YMR070W	2762	2659.623399815755	5792.999427539762	3248	2915.635111259762	8433.32190860412	3474	1894.222682910622	12531.010600869777	3121	3598.744485945441	8604.608571410645	4062	4246.327200766653	8423.309137600008	3631	4328.134355269722	10350.62906570267	4515	2680.1279655250255	11992.486193737714
YMR078C	1273	903.7677619279129	3770.7712809182703	1821	1318.0598395529669	3639.9140152637847	1947	965.9675574745052	5153.956568641588	1550	1785.8971637692302	3688.685522103915	1942	1772.2727794032544	3748.79334915895	1817	1687.0860399055528	5048.701333270874	2078	679.4603538897354	4991.092519937083
YMR105C	3052	3156.254499117844	2561.995809817454	2988	3030.091861495166	2905.095692933537	3273	2078.815113414312	3402.7001993672457	2378	3862.856038333848	1638.6410164355766	3155	3859.7990307807922	2279.878404182382	2912	3510.881634246907	2326.517542290967	3413	2291.8649061594624	2626.485415584175
YMR114C	332	303.7768906898564	562.5747475563549	325	301.20197430369444	512.6639458118007	461	230.90594353328925	753.1309774599504	328	459.94937014579773	411.4034892327618	381	430.3895226083696	520.2407096792012	369	423.64938847138546	601.4126980071887	356	164.45537227904424	439.0312864759471
YMR153W	1376	1826.4427992099663	722.2243380791042	1647	1618.0570059594465	1281.6598645295016	1898	1329.859445564216	1215.8982045738958	1556	3039.977868307382	767.0234545017593	1795	2154.6889475807548	780.3610645188019	1662	2623.020681812195	1123.6921462765895	2047	1125.839221504284	1101.4293678256217
YMR158W	574	627.7215417574625	471.3464101147838	710	780.715517395176	794.629116008291	910	473.72107613133267	1088.8640637975186	704	1131.906653093174	787.9422759881709	810	837.4777016360313	788.0116631905548	738	871.3356216787361	910.0323719845619	828	416.0844569315668	885.7648762234021
YMR163C	376	477.7238239479484	319.2991810454987	530	510.8385484190658	623.7411340710241	595	326.8410776660312	544.4320318987593	449	853.4216828877106	425.34937022370286	638	557.8615786675364	489.6383149921894	575	845.7964741467731	743.8525475352071	634	358.5869019618258	539.1612290055491
YMR194W	2046.41	1922.2396610042779	1604.0982666809577	2836.39	2787.9254741549958	1315.837460916955	3397.44	2248.1902467797045	2368.279338759603	2922.85	4829.468386530876	2217.3950775596313	3163.77	3411.5908336695284	1354.1559649002738	3789.89	7344.758369633346	1930.851293602027	3880.16	2132.973813393619	1632.888293559663
YMR197C	1486	1473.5069925993448	2850.8855450490955	1455	1293.9636816086713	3246.871656808071	1591	851.5070181299234	3693.0639497132506	1420	1882.9177340343595	2893.7703056202736	1620	1631.0940506495535	3488.6729943193495	1432	1533.851154713775	2959.583540193271	1426	693.061926033115	2911.470636629965
YMR214W	1296	1409.2222563952673	357.31098831282	1472	1728.899332503206	495.57514761807397	1774	1008.3113408158533	607.9491022869479	1498	2889.056981228292	313.78232229617424	1457	1969.648866204545	520.2407096792012	1644	2720.6703635520535	300.70634900359437	1705	1198.7931084551383	362.0082537608687
YMR222C	991	892.4233967154287	2037.4328695284203	1075	898.7866913222242	2725.663311899407	1200	598.7675613112515	3203.0751210043672	1010	1297.2009579893202	2084.909208145691	1068	1019.7764484733343	2325.7819962128997	1099	1021.5659012785181	2650.9638662158977	1101	482.23755781073123	2418.523227253463
YMR229C	13259	20356.833131291205	8742.715671483893	19072	25522.650494597852	14243.513294471195	24707	16179.956587697961	16423.699628945906	20536	39532.28902858589	14057.448038868606	24825	42359.10129518807	15370.052731551696	24610	31767.69492416992	15826.649947557598	29829	23133.80120277172	22113.31269249902
YMR244C-A	162	166.38402311643586	190.05903633660637	177	168.6731056100689	222.15437651844695	164	76.74810730619356	254.06828155275434	154	249.7381345713511	244.05291734146886	176	215.1947613041848	191.264966793824	166	181.77863831573632	261.1397241347004	178	95.21100500365719	192.5575817876961
YMR250W	2763	2949.5349552459083	1733.33841138985	2445	2618.047560647712	1469.6366446604952	2981	1722.8626847011037	1932.7337132405955	2562	5104.360002282076	1227.2375272028148	2987	4827.490123014897	1836.1436812207103	3035	4162.881047709961	2397.737467054976	3259	1852.2868246166036	2225.965645465767
YMR257C	699	581.0835958839161	669.0078079048544	934	1045.773254782427	1213.304671754595	911	544.5145889051491	1079.790196599206	861	1248.6906728567556	725.185811528936	919	1022.5177830122411	1009.8790246713907	846	1057.6211683824658	878.3790720894467	1018	600.3239341464359	878.0625729518943
YMR273C	2404	2924.325254773721	4150.889353591483	3018	3192.740927619161	5724.747394898441	3471	2005.375114181661	6342.633171620546	2852	4734.244493492879	3751.44198656315	3236	4057.1751175820827	5133.551708746236	2814	3284.0339120512363	4542.248534949031	3277	1520.2848136622924	4975.687913394067
YMR285C	1219	1293.257634223206	1657.3147968552075	1270	1019.267481043702	2947.817688417854	1627	826.3653967709979	2967.154573848238	1265	1645.7563400529325	1764.1539453540463	1554	1461.1313092373312	2670.058936441783	1546	1572.9110274097184	2389.8241420811974	1615	898.322014742298	2302.9886781808455
YMR293C	182	134.8718975262018	433.3346028474625	258	208.43176621815655	427.2199548431672	284	112.47567450045608	680.5400398734491	199	244.34810288995504	557.8352396376431	243	179.55741229839623	504.9395123356953	309	298.95825640356634	791.3324973778799	300	152.0903066941537	639.2911715351511
YMR299C	464	544.5295301992446	174.85431342967786	621	555.4164406160126	247.78757380903699	753	445.93296831357293	254.06828155275434	553	914.5087086101994	139.45880990941077	699	932.0537432283163	237.16855882434174	613	600.9211183991283	269.0530491084792	747	454.4161602447275	277.2829177742824
YNL326C	315	516.7988596798386	228.07084360392764	458	398.79141397809144	495.57514761807397	537	365.87675293383654	499.06269590719603	390	598.2935166349635	348.64702477352694	480	570.197584092617	306.0239468701184	385	548.3405205392046	451.05952350539155	548	229.99021987896413	492.94740937650204
YNL309W	1105	1052.5049947138177	1353.2203387166373	1354	1191.5550103454152	1965.2117922785692	1568	742.3394517030101	2694.9385578988586	1159	1951.1914686653763	1778.0998263449874	1452	2301.3503454122692	2096.264036060311	1423	1844.827833485324	1875.4580187855754	1775	853.8077786366921	2534.057776326081
YNL308C	3912	3461.2918748313095	1854.9761946452782	5380	5721.63270387298	4135.489162881859	6371	2925.0291586265666	3956.2060984643176	5570	9944.608452175744	2733.392674224451	6415	12848.634983856231	4353.190644227434	6368	9592.203352446086	4463.115285211243	7318	5080.805448831525	4605.977356361691
YNL265C	416	414.6995727674803	585.3818319167476	448	455.417385147186	700.6407259427942	535	355.2908070984995	880.1651182363275	439	565.953326546587	522.9705371602904	498	672.9976293016225	765.059867175296	451	633.9717799110804	546.0194231907371	555	267.08541663363576	739.421114064753
YNL261W	1415	1313.4253946009558	2774.861930514453	1646	1407.2156239468604	3451.937235132791	1846	1001.6951246687677	3847.3196920845658	1691	2456.0577694894746	2363.8268279645126	1903	1927.1581808514893	2991.384080655407	1665	2029.611077393056	2619.3105663207825	1971	968.8028885761742	3127.135128232185
YNL249C	226	258.3994298399193	205.26375924353488	245	253.00965841510333	333.2315647776704	313	179.96107920072973	372.02855513081886	246	371.91218601632863	278.91761981882155	267	272.76278662122786	344.2769402288832	292	389.0964241634356	197.83312434446998	336	173.72917146771215	400.5197701184079
YNL248C	4215	4830.178610471077	4561.416872078553	5567	6265.001065516844	8168.445536601357	7072	3064.631319330074	7222.7982898568735	6209	10819.590261789039	4309.277226200793	7386	9986.681725237519	7627.646875737701	7341	9886.654700461659	8427.691097074421	8095	3205.6432528828736	10636.880817952333
YNL244C	1749	2352.0650540550705	1452.0510376116727	2151	1543.3589163321303	2913.6400920304004	2587	1503.8659302325686	2849.1943002701737	2565	3826.9224937912077	2600.906804810511	3079	4652.044712524861	3289.7574288537726	2797	4368.696530761663	3268.203214170644	3225	1342.2278692398686	3204.1581609472632
YNL242W	1571	1528.9683336381568	1900.5903633660637	1823	2104.7993964342168	2614.5861236401834	1919	899.8053960036486	2368.279338759603	1418	2341.070426953025	1652.5868974265177	1672	1718.8167558945715	1713.734102472663	1411	1894.403825753252	2286.950917422073	1813	892.1394819498528	2095.0264898501337
YNL239W	5300	6224.275046583032	3154.9800031876657	5372	5993.919288643519	3187.0608631300274	6029	3465.5740178434644	4500.638130363077	5542	8289.868725987151	2656.6903287742753	5798	6624.434913268313	3190.299646120984	5890	8633.734168599476	3394.816413751105	6041	3415.849367826013	3712.510176866781
YNL232W	724	598.7303862144472	1079.5353263919242	871	1143.362694456824	1401.2814518855885	1151	559.7318860434461	1116.0856653924566	937	1128.31329863891	655.4564065742306	1108	1089.680479215458	1101.6862087324262	1151	1505.3074015898164	1266.1319958046079	1100	527.9883004748262	862.6579664088786
YNL231C	741	736.1232537878677	821.0550369741395	1066	984.3280520244734	1076.5942862047814	1110	523.342697234475	1342.932345350273	956	1354.6946292575449	704.2669900425244	1185	1188.3685226161033	1201.1439914652146	1050	1377.6116639300017	1424.3984952801839	1263	641.7469038558193	1548.1629575730767
YNL200C	1487	1764.6790330531076	2250.2989902254194	1431	1483.1185214713914	2717.1189128025435	1407	734.3999923265073	2204.949729189975	1148	1692.469947958365	1771.1268858495168	1384	1589.9740325659513	2287.529002854135	1056	1409.160022645956	1859.6313688380178	1197	586.1041087238118	1833.148178618867
YNL197C	4337	5028.074759177747	10377.223383978708	5649	4671.040217501693	14662.188850217499	6779	3044.782670888817	20098.61584426253	5266	6487.801467173733	10717.409541538218	6343	5708.829177273437	11544.753395675216	5788	5836.446362451534	12297.307009252254	6972	3483.857228542911	17568.953762309393
YNL183C	1758	1832.7452243280131	1376.02742307703	2035	2212.027299286332	1888.312200406799	2226	1378.1578234379413	2105.137190008536	1651	2718.37264465075	1199.3457652209327	1943	2467.2010850161314	1598.9751223963685	1936	2176.8367514008423	1376.918545437511	2242	1247.0168642362114	1424.9261052289512
YNL169C	1047	1075.1937251387862	2493.5745567362756	1757	1227.6992472618585	4255.1107502379455	2246	916.3459363713628	5344.507779806154	1240	1688.876593504101	2426.5832924237475	1659	1203.4458625800908	2264.577206838876	1388	2095.71240041696	2366.084167159861	1643	787.6546777575277	2580.271595955128
YNL141W	1948	1772.2419431947637	2387.141496387776	3209	3239.7284356105374	4058.5895710100885	4392	2202.5383553648135	6133.934226059355	3215	3287.919325651601	4462.681917101145	4160	3130.60404343158	5462.527451631613	3858	3940.540233902284	3790.482662440045	4678	2417.3703218461014	8218.35759069887
YNL138W-A	329	322.6841660439968	296.49209668510593	316	368.671216547722	299.05396839021705	442	279.2043214070145	508.1365631055087	331	515.6463641868904	195.24233387317508	419	572.9389186315238	221.86736148083583	399	596.4142100111349	300.70634900359437	426	219.47991413180716	385.1151635753922
YNL137C	1376	1129.3945811539888	1307.6061699958518	1594	1549.3829558182042	1751.6018148569856	1900	993.0940436775563	2322.9100027680397	1466	2499.178022940643	1457.3445635533426	1742	2093.0089204553515	1966.2038586405106	1617	2322.560122612631	1566.8383448082022	1998	809.2935425310861	1948.6827276914846
YNL130C	3383	4163.3820329817245	2820.4760992352385	4745	6228.856828600401	6844.063676587539	5572	2807.260511208442	8529.435166413896	4034	4412.639269836247	3681.7125816084445	4759	4121.596479246393	4253.7328614946455	4170	5983.67203645932	3679.6961128071416	5867	4020.5010749271605	5499.444535856601
YNL112W	6491	5745.2907376114745	16246.246426053112	10874	11167.364399283775	42106.79874934256	14037	11304.466908910545	49670.349043563474	11373	17884.12511887215	14796.579731388483	14367	20151.55019550398	34052.81468797242	14413	14817.212476926506	25314.72659111838	17806	10835.506972039584	57944.42751155351
YNL108C	1037	1056.2864497846458	1094.7400492988527	1339	1837.332043252536	1384.1926536918618	1639	944.1340441891225	1724.0347676794045	1406	1746.3702647723258	1303.9398726529907	1473	1955.9421935100108	1193.4933927934617	1546	2650.062132140156	1456.051795175299	1754	782.7086515235715	1771.5297524468042
